"include","module","domain","process","subprocess","model_coupled","parameter","default","lower","upper","initial","log","unit","path","note"
FALSE,"carbon","water","noncohesive","tracer","SIMSTRAT-AED2","rho_ss",1500,1200,1800,1500,FALSE,"?","aed2_noncohesive/rho_ss","Tracer"
FALSE,"nitrogen","sediment","mineralization","mineralization_nitrate","GOTM-Selmaprotbas","mbnnrate",0.1,0.08,0.12,0.1,FALSE,"-","selmaprotbas/parameters/mbnnrate","mineralization by nitrate rate relative to mineralization by oxygen (-), default = 0.1"
FALSE,"nitrogen","sediment","nitrification","nitrification_rate","GOTM-Selmaprotbas","nitrif_rate",0.1,0.08,0.12,0.1,FALSE,"d-1","selmaprotbas/parameters/nitrif_rate","nitrification rate (1/d), default = 0.1"
FALSE,"phytoplankton","water","vertical_movement","vertical_velocity","GOTM-Selmaprotbas","vert_vel2",-0.1,-0.08,-0.12,-0.1,FALSE,"m d-1","{group_name}/parameters/vert_vel2","rate of vertical movement below par_limit1 and above par_limit2;  if buoyancy_regulation = true"
FALSE,"phytoplankton","water","vertical_movement","vertical_velocity","GOTM-Selmaprotbas","vert_vel3",0,0,0,0,FALSE,"m d-1","{group_name}/parameters/vert_vel3","rate of vertical movement below par_limit2 and above par_limit3;  if buoyancy_regulation = true"
FALSE,"phytoplankton","water","vertical_movement","vertical_velocity","GOTM-Selmaprotbas","vert_vel4",0.1,0.08,0.12,0.1,FALSE,"m d-1","{group_name}/parameters/vert_vel4","rate of vertical movement below par_limit3;  if buoyancy_regulation = true"
FALSE,"phytoplankton","water","vertical_movement","vertical_velocity","GOTM-Selmaprotbas","wz",0,0,0,0,FALSE,"m d-1","{group_name}/parameters/wz","Vertical velocity (negative is downwards)"
FALSE,"phytoplankton","water","stoichiometry","chlorophyll_ratio","GOTM-Selmaprotbas","Yc",6.25,5,7.5,6.25,FALSE,"mmol C/mg Chl a","{group_name}/parameters/Yc","carbon : chlorophyll a ratio"
FALSE,"zooplankton","water","mortality","mortality_rate","GOTM-Selmaprotbas","zcl1",50,40,60,50,FALSE,"-","{group_name}/parameters/zcl1","closure parameter"
FALSE,"oxygen","water","oxygen","min_oxygen","GLM-AED2","oxy_min",0,0,0,0,FALSE,"mmol O2 m-3","aed2_oxygen/oxy_min","-"
FALSE,"oxygen","water","oxygen","min_oxygen","SIMSTRAT-AED2","oxy_min",0,0,0,0,FALSE,"mmol O2 m-3","aed2_oxygen/oxy_min","-"
FALSE,"oxygen","water","water_atmosphere_exchange","piston_velocity","GOTM-Selmaprotbas","o2pvel_method",2,1.6,2.4,2,FALSE,"-","selmaprotbas/parameters/o2pvel_method","method to calculate piston velocity (1=user-defined parameter; 2=Liss & Merlivat; 3=Cole & Caroco, fresh; 4=Cole & Caroco, salt; 5=iHAMOCC model), default = 2"
FALSE,"oxygen","water","water_atmosphere_exchange","piston_velocity","GOTM-Selmaprotbas","o2sat_method",1,0.8,1.2,1,FALSE,"-","selmaprotbas/parameters/o2sat_method","method to calculate oxygen saturation concentration (1=Weiss; 2=Helcom polynomial; 3=seawater temperature only), default = 1"
FALSE,"oxygen","water","water_atmosphere_exchange","piston_velocity","GOTM-Selmaprotbas","o2corr_method",0,0,0,0,FALSE,"-","selmaprotbas/parameters/o2corr_method","correct oxygen saturation for pressure (0=not used; 1=elevation-based; 2=pressure-based), default = 0"
FALSE,"nitrogen","sediment","denitrification","denitrification","GOTM-Selmaprotbas","den_frac_denanmx",1,0.8,1.2,1,FALSE,"-","selmaprotbas/parameters/den_frac_denanmx","relative contribution of denitrification out of total denitrification + anammox (-), default = 1.0"
FALSE,"nitrogen","sediment","denitrification","denitrification","GOTM-Selmaprotbas","den_frac_denanmx_sed",1,0.8,1.2,1,FALSE,"-","selmaprotbas/parameters/den_frac_denanmx_sed","relative contribution of denitrification out of total denitrification + anammox in sediment (-), default = 1.0"
FALSE,"oxygen","water","water_atmosphere_exchange","","GOTM-Selmaprotbas","elevation",0,0,0,0,FALSE,"m.a.s.l","selmaprotbas/parameters/elevation","elevation of the surface in meters above sea level, only used if o2corr_method=1 (m.a.s.l), default = 0.0"
FALSE,"phytoplankton","water","excretion","DOM_excretion","GOTM-Selmaprotbas","f_diss",0.2,0.16,0.24,0.2,FALSE,"-","{group_name}/parameters/f_diss","fraction of phytoplankton biomass that is dissolved, only used if couple_dom=true (-), default = 0.2"
FALSE,"dom","water","respiration","respiration","GOTM-Selmaprotbas","km_o2",0.0123,0.00984,0.01476,0.0123,FALSE,"mmol m-3","dom/parameters/km_o2","respiration"
FALSE,"dom","water","denitrification","denitrification","GOTM-Selmaprotbas","km_no3",0.01,0.008,0.012,0.01,FALSE,"mmol m-3","dom/parameters/km_no3","denitrification"
FALSE,"dom","water","denitrification","inhibition","GOTM-Selmaprotbas","k_inh_o2",0.33,0.264,0.396,0.33,FALSE,"mmol m-3","dom/parameters/k_inh_o2","inhibition of denitrification by O2"
FALSE,"dom","water","decomposition","labile","GOTM-Selmaprotbas","k_om1",1,0.8,1.2,1,FALSE,"yr-1","dom/parameters/k_om1","labile OM degradation rate"
FALSE,"dom","water","decomposition","semi_labile","GOTM-Selmaprotbas","k_om2",0.1,0.08,0.12,0.1,FALSE,"yr-1","dom/parameters/k_om2","semi-labile OM degradation rate"
FALSE,"dom","water","decomposition","","GOTM-Selmaprotbas","theta",1.047,0.8376,1.2564,1.047,FALSE,"-","dom/parameters/theta","temperature adjustment coefficient"
FALSE,"dom","water","light","","GOTM-Selmaprotbas","oc_dom",0.01,0.008,0.012,0.01,FALSE,"m2 mgDOM-1","dom/parameters/oc_dom","optical cross section of DOM"
FALSE,"dom","water","light","","GOTM-Selmaprotbas","qy_dom",0.1,0.08,0.12,0.1,FALSE,"mgDOM molPAR-1","dom/parameters/qy_dom","quantum yield"
FALSE,"dom","water","light","","GOTM-Selmaprotbas","f_par",0.45,0.36,0.54,0.45,FALSE,"-","dom/parameters/f_par","PAR fraction"
FALSE,"dom","water","light","","GOTM-Selmaprotbas","e_par",240800,192640,288960,240800,FALSE,"J mol-1","dom/parameters/e_par","energy of PAR photons"
FALSE,"dom","water","aggregation","flocculation","GOTM-Selmaprotbas","k_floc",6e-04,0.00048,0.00072,6e-04,FALSE,"d-1","dom/parameters/k_floc","flocculation rate"
FALSE,"dom","water","conversion","stoichiometry","GOTM-Selmaprotbas","mole_per_weight",0.0416,0.03328,0.04992,0.0416,FALSE,"molC gDOM-1","dom/parameters/mole_per_weight","mole_per_weight"
FALSE,"dom","water","biogeochemistry","mineralisation","GOTM-Selmaprotbas","n_use_factor",0.8,0.64,0.96,0.8,FALSE,"mmol N mgDOM-1","dom/parameters/n_use_factor","Factor of bacterial mineralisation as N flux"
FALSE,"dom","water","decomposition","leaching","GOTM-Selmaprotbas","k_leach",0.001,8e-04,0.0012,0.001,FALSE,"d-1","dom/parameters/k_leach","leaching constant at 20C"
FALSE,"dom","water","decomposition","leaching","GOTM-Selmaprotbas","q_leach",0.02,0.016,0.024,0.02,FALSE,"K-1","dom/parameters/q_leach","temperature dependence of leaching"
FALSE,"dom","water","light","optics","GOTM-Selmaprotbas","ext_coef_a",0.1,0.08,0.12,0.1,FALSE,"m2 mgDOM-1","dom/parameters/ext_coef_a","Linear coefficient DOM light influence"
FALSE,"dom","water","light","optics","GOTM-Selmaprotbas","ext_coef_b",1.22,0.976,1.464,1.22,FALSE,"-","dom/parameters/ext_coef_b","Exponential coefficient DOM light influence"
FALSE,"dom","water","initial_conditions","labile_dom","GOTM-Selmaprotbas","dom_a",5,4,6,5,FALSE,"mg m-3","dom/initialization/dom_a","initial labile DOM"
FALSE,"dom","water","initial_conditions","semi_labile_dom","GOTM-Selmaprotbas","dom_b",5,4,6,5,FALSE,"mg m-3","dom/initialization/dom_b","initial semi-labile DOM"
